id,observed_on,time_observed_at,out_of_range,user_id,created_at,quality_grade,url,description,id_please,num_identification_agreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
20315354,2018-09-10,2018-09-10 23:32:00 UTC,false,252388,2019-02-13 04:43:53 UTC,research,https://www.inaturalist.org/observations/20315354,,false,2,false,,"San Bernardino County, US-CA, US",34.2867151994,-117.463592166,,obscured,,true,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
20315355,2018-09-10,2018-09-10 23:34:00 UTC,false,252388,2019-02-13 04:43:53 UTC,research,https://www.inaturalist.org/observations/20315355,,false,2,false,,"San Bernardino County, US-CA, US",34.219399183,-117.4265157045,,obscured,,true,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
20367865,2010-06-12,2010-06-12 09:25:00 UTC,false,764858,2019-02-15 18:34:24 UTC,research,https://www.inaturalist.org/observations/20367865,,false,2,false,2,"Unnamed Road, Westlake Village, CA 91361, USA",34.1413735597,-118.9469351247,22,,open,false,gps,gps,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
20371654,2017-11-26,2017-11-27 04:11:00 UTC,false,1307080,2019-02-15 21:45:41 UTC,research,https://www.inaturalist.org/observations/20371654,,false,1,false,,"Santa Barbara County, US-CA, US",34.4292370029,-119.8811878791,61,obscured,,true,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
20371655,2017-11-26,2017-11-27 04:36:00 UTC,false,1307080,2019-02-15 21:45:41 UTC,research,https://www.inaturalist.org/observations/20371655,,false,1,false,,"Santa Barbara County, US-CA, US",34.5946302098,-119.9389826432,61,obscured,,true,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
20371657,2017-11-26,2017-11-27 05:57:00 UTC,false,1307080,2019-02-15 21:45:42 UTC,research,https://www.inaturalist.org/observations/20371657,,false,1,false,,"Santa Barbara County, US-CA, US",34.5217510057,-119.9415825981,61,obscured,,true,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
20371661,2017-11-26,2017-11-27 04:51:00 UTC,false,1307080,2019-02-15 21:45:43 UTC,research,https://www.inaturalist.org/observations/20371661,,false,1,false,,"Santa Barbara County, US-CA, US",34.5059179543,-119.8909734099,61,obscured,,true,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
20832449,2019-02-27,2019-02-27 21:31:28 UTC,false,1188751,2019-02-28 18:06:25 UTC,research,https://www.inaturalist.org/observations/20832449,,false,1,false,3,"Angeles National Forest, Altadena, CA, US",34.2183083333,-118.1423721667,5,,open,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
20868479,2019-03-01,2019-03-01 23:57:47 UTC,true,735581,2019-03-02 03:11:30 UTC,research,https://www.inaturalist.org/observations/20868479,,false,1,false,3,"Joshua Tree National Park, Twentynine Palms, CA, US",34.0781638333,-116.1431805,5,,open,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
20962174,2019-03-03,2019-03-04 01:39:00 UTC,false,704502,2019-03-05 03:53:25 UTC,research,https://www.inaturalist.org/observations/20962174,,false,1,false,,"Rubio Canyon, Los Angeles County, CA, USA",34.20551938,-118.1187195945,36,,open,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
20962691,2019-01-28,2019-01-29 01:31:00 UTC,false,704502,2019-03-05 04:22:39 UTC,research,https://www.inaturalist.org/observations/20962691,,false,1,false,,"Eaton Canyon, Angeles National Forest, Los Angeles County, CA, USA",34.1939331396,-118.1032538023,109,,open,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
20999655,2019-03-04,2019-03-04 23:12:14 UTC,false,454485,2019-03-06 17:11:38 UTC,research,https://www.inaturalist.org/observations/20999655,,false,1,false,2,"San Diego County, US-CA, US",33.2363471985,-116.4432525635,,,open,false,gps,gps,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
21015447,2005-04-09,2005-04-10 03:00:00 UTC,false,173183,2019-03-07 04:06:09 UTC,research,https://www.inaturalist.org/observations/21015447,,false,1,false,,"Serrano Canyon Trail, Malibu, CA 90265, USA",34.0940328,-119.0018725,1314,,open,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
21023155,2018-03-28,2018-03-28 18:44:47 UTC,false,74363,2019-03-07 15:11:46 UTC,research,https://www.inaturalist.org/observations/21023155,,false,2,false,3,"Anza-Borrego Desert State Park, Borrego Springs, CA, US",33.2363383333,-116.4436333333,10,,open,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
21039666,2007-04-06,2007-04-07 01:02:00 UTC,false,173183,2019-03-08 02:12:22 UTC,research,https://www.inaturalist.org/observations/21039666,Hike down Sespe Creek from Piedra Blanca,false,1,false,,"Ventura County, CA, USA",34.5582239136,-119.1408022686,1701,,open,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
21042309,2019-03-06,2019-03-06 18:37:57 UTC,false,169198,2019-03-08 04:24:37 UTC,research,https://www.inaturalist.org/observations/21042309,,false,1,false,3,"92561, Mountain Center, CA, US",33.6662383333,-116.5121216667,,,open,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
21062998,2019-03-08,2019-03-08 21:32:35 UTC,false,938240,2019-03-08 21:33:57 UTC,research,https://www.inaturalist.org/observations/21062998,,false,2,false,3,"San Diego County, US-CA, US",33.4435746375,-117.3198395948,112,,open,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
21067237,2008-06-10,2008-06-10 23:22:00 UTC,false,173183,2019-03-09 00:26:29 UTC,research,https://www.inaturalist.org/observations/21067237,,false,1,false,,"Ventura County, CA, USA",34.1178634555,-118.9126909461,347,,open,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
21067238,2008-06-10,2008-06-10 23:22:00 UTC,false,173183,2019-03-09 00:26:30 UTC,research,https://www.inaturalist.org/observations/21067238,,false,1,false,,"Ventura County, CA, USA",34.1178634555,-118.9126909461,347,,open,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
21073155,2019-03-03,2019-03-03 21:25:58 UTC,false,1460286,2019-03-09 04:54:39 UTC,research,https://www.inaturalist.org/observations/21073155,,false,3,false,3,"Los Padres National Forest, Ojai, CA, US",34.5244116667,-119.401755,16,,open,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
21196515,2019-03-12,2019-03-13 02:54:14 UTC,false,80445,2019-03-13 04:30:30 UTC,research,https://www.inaturalist.org/observations/21196515,,false,1,false,3,"Los Angeles County, US-CA, US",34.3812833661,-118.0685988437,75,obscured,open,true,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
21234894,2019-03-13,2019-03-13 20:11:24 UTC,false,1413064,2019-03-14 18:06:41 UTC,research,https://www.inaturalist.org/observations/21234894,,false,1,false,2,"Gabrieleno Trail, Altadena, CA 91001, USA",34.2088728385,-118.1709489226,132,,open,false,gps,gps,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
21249837,2019-03-14,2019-03-14 19:59:06 UTC,false,8172,2019-03-15 04:10:03 UTC,research,https://www.inaturalist.org/observations/21249837,,false,1,false,3,"Anza-Borrego Desert State Park, Borrego Springs, CA, US",33.2794033333,-116.4314283333,5,,open,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
21339650,2019-03-17,2019-03-17 18:04:33 UTC,false,181940,2019-03-17 23:52:56 UTC,research,https://www.inaturalist.org/observations/21339650,,false,2,false,2,"Warner Springs, CA 92066, USA",33.2369041443,-116.4392471313,,,open,false,gps,gps,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
21341528,2019-03-17,2019-03-17 21:11:34 UTC,false,599363,2019-03-18 00:46:34 UTC,research,https://www.inaturalist.org/observations/21341528,,false,1,false,3,"Cleveland National Forest, Silverado, CA, US",33.7197387846,-117.5957198038,821,,open,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
21346182,2019-03-17,2019-03-17 21:08:28 UTC,false,479376,2019-03-18 03:06:12 UTC,research,https://www.inaturalist.org/observations/21346182,,false,1,false,3,"Angeles National Forest, Sierra Madre, CA, US",34.202175,-118.018525,5,,open,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
21350265,2019-03-17,2019-03-17 19:25:57 UTC,false,599363,2019-03-18 05:31:46 UTC,research,https://www.inaturalist.org/observations/21350265,,false,1,false,3,"Cleveland National Forest, Silverado, CA, US",33.7221111878,-117.5938881662,558,,open,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
21399529,2011-03-08,,true,1526858,2019-03-19 21:56:42 UTC,research,https://www.inaturalist.org/observations/21399529,,false,1,false,,"Ensenada, B.C., México",32.0399298999,-116.763395846,31,,open,false,,,Rana de Coro de California,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
21403549,2019-03-13,2019-03-14 02:02:19 UTC,false,737967,2019-03-19 23:59:39 UTC,research,https://www.inaturalist.org/observations/21403549,,false,1,false,3,"21855, Mexicali, BC , MX",31.0639221667,-115.3616716667,24,,open,false,,,Rana de Coro de California,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
21403661,2019-03-17,2019-03-17 17:32:00 UTC,false,81261,2019-03-20 00:04:08 UTC,research,https://www.inaturalist.org/observations/21403661,,false,2,false,,"Sloane Canyon; Dehesa, California",32.76285,-116.84689,5,,open,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
21424448,2019-03-19,2019-03-19 18:09:00 UTC,false,317669,2019-03-20 17:41:04 UTC,research,https://www.inaturalist.org/observations/21424448,,false,1,false,,"San Diego County, CA, USA",32.9708428417,-116.6888106953,4,,open,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
21470634,2019-03-16,2019-03-17 06:41:38 UTC,true,621351,2019-03-22 02:11:00 UTC,research,https://www.inaturalist.org/observations/21470634,,false,2,false,3,"22766, Ensenada, BC , MX",32.0414255262,-116.7652027396,131,,open,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
21489507,2019-03-21,2019-03-21 20:03:00 UTC,false,14811,2019-03-22 18:41:22 UTC,research,https://www.inaturalist.org/observations/21489507,,false,1,false,,"San Diego County, CA, USA",33.3519666667,-117.0073333333,,,open,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
21507373,2019-03-22,2019-03-23 05:23:09 UTC,false,1450460,2019-03-23 06:28:19 UTC,research,https://www.inaturalist.org/observations/21507373,,false,1,false,3,"16412 El Monte Rd, Lakeside, CA, US",32.8879254389,-116.8289334812,759,,open,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
21548879,2019-03-16,2019-03-16 17:52:00 UTC,true,676139,2019-03-24 09:01:31 UTC,research,https://www.inaturalist.org/observations/21548879,,false,1,false,,"Ensenada, MX-BN, MX",32.0401667,-116.7632222,196,,open,false,,,Rana de Coro de California,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
21568156,2019-03-23,2019-03-24 00:25:00 UTC,false,1030414,2019-03-24 20:26:11 UTC,research,https://www.inaturalist.org/observations/21568156,when startled it secreted liquid and shrank in size,false,2,false,2,"Ojai, CA 93023, USA",34.5141204941,-119.3815596029,526,,open,false,gps,gps,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
21576906,2019-03-15,2019-03-15 19:15:00 UTC,true,376435,2019-03-25 00:03:45 UTC,research,https://www.inaturalist.org/observations/21576906,,false,1,false,,"San Bernardino County, CA, USA",34.0660736522,-116.1465202955,2039,,open,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
21577567,2019-03-24,2019-03-24 18:19:01 UTC,false,80445,2019-03-25 00:16:17 UTC,research,https://www.inaturalist.org/observations/21577567,,false,3,false,3,"Los Angeles County, US-CA, US",34.3110434976,-118.1404895011,,obscured,open,true,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
21577611,2019-03-24,2019-03-24 19:23:30 UTC,false,80445,2019-03-25 00:17:02 UTC,research,https://www.inaturalist.org/observations/21577611,,false,3,false,3,"Los Angeles County, US-CA, US",34.2084587033,-118.1453174148,,obscured,open,true,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
21577698,2019-03-24,2019-03-24 19:25:52 UTC,false,80445,2019-03-25 00:18:10 UTC,research,https://www.inaturalist.org/observations/21577698,Male calling,false,3,false,3,"Los Angeles County, US-CA, US",34.2965427501,-118.0692131401,,obscured,open,true,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
21616772,2019-03-25,2019-03-25 19:44:59 UTC,false,1554056,2019-03-26 01:25:56 UTC,research,https://www.inaturalist.org/observations/21616772,,false,1,false,2,"Sunset Ridge Trail, Altadena, CA 91001, USA",34.2190247887,-118.1418469548,3,,open,false,gps,gps,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
21616910,2019-03-16,2019-03-17 00:59:47 UTC,false,1554058,2019-03-26 01:31:07 UTC,research,https://www.inaturalist.org/observations/21616910,,false,2,false,3,"Cleveland National Forest, Silverado, CA, US",33.7901783333,-117.6602083333,10,,open,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
21623107,2019-03-25,2019-03-26 00:13:41 UTC,false,429191,2019-03-26 05:36:14 UTC,research,https://www.inaturalist.org/observations/21623107,"Resting on boulder in creek-bed.  7 Falls area, Mission Creek, Santa Barbara County.  Sunny day in the 70’s F.",false,1,false,3,"Los Padres National Forest, Santa Barbara, CA, US",34.4760383333,-119.7043916667,11,,open,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
21623119,2019-03-25,2019-03-25 23:53:23 UTC,false,429191,2019-03-26 05:37:17 UTC,research,https://www.inaturalist.org/observations/21623119,"Swimming in pool.  7 Falls area, Mission Creek, Santa Barbara County.  Sunny day in the 70’s F.",false,1,false,3,"Los Padres National Forest, Santa Barbara, CA, US",34.479345,-119.7054966667,8,,open,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
21644310,2019-03-22,2019-03-22 20:55:00 UTC,false,234657,2019-03-26 21:51:59 UTC,needs_id,https://www.inaturalist.org/observations/21644310,,false,0,false,,"Riverside County, CA, USA",33.7373194444,-116.5385721667,,,open,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
21691716,2019-03-24,2019-03-24 18:48:48 UTC,false,203546,2019-03-28 05:40:51 UTC,research,https://www.inaturalist.org/observations/21691716,,false,1,false,2,"15150 Maricopa Hwy, Ojai, CA 93023, USA",34.4783325195,-119.2897186279,,,open,false,gps,gps,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
21697451,2019-03-23,2019-03-23 22:08:00 UTC,false,234657,2019-03-28 13:07:12 UTC,research,https://www.inaturalist.org/observations/21697451,,false,1,false,,"Riverside County, CA, USA",33.7367755556,-116.5384135833,,,open,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
21697587,2019-03-24,2019-03-24 18:43:00 UTC,false,234657,2019-03-28 13:14:29 UTC,needs_id,https://www.inaturalist.org/observations/21697587,,false,1,false,,"Riverside County, CA, USA",33.738461948,-116.536378543,31,,open,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
21720692,2019-03-28,2019-03-28 18:58:25 UTC,false,1466346,2019-03-29 00:53:41 UTC,research,https://www.inaturalist.org/observations/21720692,Frog out at Three Sisters,false,1,false,3,"Cleveland National Forest, Descanso, CA, US",32.9783221743,-116.6899112605,295,,open,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
21724215,2019-03-26,2019-03-26 23:45:00 UTC,false,704502,2019-03-29 03:04:50 UTC,research,https://www.inaturalist.org/observations/21724215,,false,1,false,,"North Arroyo, Pasadena, Los Angeles County, CA, USA",34.2000592568,-118.166987771,150,,open,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
21724219,2019-03-23,2019-03-23 19:57:00 UTC,false,704502,2019-03-29 03:04:54 UTC,research,https://www.inaturalist.org/observations/21724219,,false,1,false,,"Rubio Canyon, Altadena, Los Angeles County, CA, USA",34.2051230455,-118.1194822767,73,,open,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
21724220,2019-03-23,2019-03-23 20:00:00 UTC,false,704502,2019-03-29 03:04:55 UTC,research,https://www.inaturalist.org/observations/21724220,,false,1,false,,"Rubio Canyon, Altadena, Los Angeles County, CA, USA",34.2051335724,-118.1194731598,73,,open,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
21755649,2019-03-17,2019-03-18 01:01:00 UTC,false,704502,2019-03-29 23:01:45 UTC,research,https://www.inaturalist.org/observations/21755649,,false,1,false,,"Rubio Canyon, Los Angeles County, CA, USA",34.20519,-118.118088,92,,open,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
21803865,2019-03-30,2019-03-30 20:59:22 UTC,false,123490,2019-03-30 23:35:30 UTC,research,https://www.inaturalist.org/observations/21803865,,false,1,false,3,"Angeles National Forest, Sierra Madre, CA, US",34.2010655377,-118.0181649352,142,,open,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
